date,ticker,company,market_cap_eur,momentum_12_1,return_6m,return_3m,vol_60d_ann,beta_1y_vs_stoxx50,max_drawdown_1y,adv_60d_shares,adv_60d_eur,dividend_yield_ttm,future_return_3m_pct
2005-04-28,DHL.DE,Deutsche Post,18854880060.718494,0.016958391479922064,0.17624020619023528,0.03563217647858696,0.17003770252791342,,-0.17560183516096184,3218973.1,52629628.141066365,,12.37514311105885
2005-05-02,INGA.AS,ING Groep,22006234812.95178,0.35531653051275414,0.05723113154805248,-0.01845560455240136,0.18329424564772617,,-0.12061742275796627,10979809.6,83117757.41306686,,18.06602036905167
2005-06-08,STMMI.MI,STMicroelectronics,6229907947.611702,-0.3691777156282666,-0.10172583944088875,-0.007916611173085952,0.27339214469444933,,-0.3975573211202219,15253277.05,106785936.7894266,,0.612075412017199
2005-06-13,SU.PA,Schneider Electric,9643574788.873558,0.03127788372792062,0.2305880518297727,0.040956297832524635,0.1972502284852169,,-0.12559613710010475,1822304.1666666667,31240413.134264946,,5.614316865146707
2005-06-21,TEF.MC,Telefonica,21530875129.274902,0.14954360986252868,-0.007472351517893272,0.013707311220565455,0.13189440519646856,,-0.10576906817166187,62816322.81666667,239663594.9261373,,0.9601026335786189
2005-06-23,ALV.DE,Allianz,15387221272.654118,0.11321367200050125,0.018893310033941013,0.0002411192445568311,0.16296271359909204,,-0.1366295191283493,2388054.816666667,95306447.49522229,,8.790080592983585
2005-06-27,TEF.MC,Telefonica,21085621933.80769,0.14421220725278783,-0.037016798037414644,0.0038239341549783923,0.130761573928117,,-0.10576906817166187,61926276.18333333,231381833.44585615,,1.8854004410900238
2005-06-28,TTE.PA,TotalEnergies,35236908397.82216,0.18702348349487696,0.25201253776547716,0.10492014622058066,0.1544968633787223,,-0.0675672197122883,11000275.933333334,179607565.08421847,,12.595622673354413
2005-06-29,DG.PA,Vinci,8594689103.750885,0.49939144190886875,0.3678638486143244,0.22669653269858903,0.1941327635810629,,-0.06718316939926061,1984406.2,30569767.518720243,,5.251493997390511
2005-06-29,ENI.MI,ENI,17923458928.66552,0.24759579643862883,0.21550153626659085,0.0876170199945423,0.157218245732452,,-0.07451899557521935,33042070.616666667,198501962.27156124,,16.68237721996231
2005-07-12,BAS.DE,BASF,9809797229.862213,0.37209688378584005,0.08745537894588251,0.09224882423323422,0.1559387763134403,,-0.12469978843323026,5693823.2,62581360.22567749,,14.099097613882861
2005-07-20,STMMI.MI,STMicroelectronics,7116491147.988045,-0.12038110061087304,0.1905118589163648,0.23942369940316954,0.2790823241445283,,-0.3306602402205129,17260721.75,138036563.52057683,,-7.032826499321432
2005-07-25,RHM.DE,Rheinmetall,1356196035.7503586,0.3057026971352521,0.17897362009813,0.20761873349673676,0.13330442046948365,,-0.11687424323373774,64835.95,1970500.7594934462,,11.758345908998091
2005-08-05,IFX.DE,Infineon,7537090224.857237,-0.10250321596747447,0.04232811395987168,0.15373363186568212,0.2960338157371551,,-0.2855552795660514,10951957.333333334,63526587.36706543,,-0.25381265658288577
2005-08-18,SAN.PA,Sanofi,38901543256.79297,0.23184269857215245,0.22010637632808283,-0.0006502658355486135,0.19972139707181832,,-0.08180286972530082,3291390.55,105124310.18037872,,-2.832873742455211
2005-09-02,ALV.DE,Allianz,16299962694.535995,0.24759164976552284,0.06687051694953117,0.07462116360242277,0.20059989892633828,,-0.1073798646393962,3217092.3833333333,136009089.69807458,,19.42936484247295
2005-09-09,BN.PA,Danone,15896360589.048462,0.3779701467076879,0.25697154176417647,0.24899027751854463,0.4006841668283303,,-0.11974083422011828,4391671.35,108405774.72456406,,-5.0646686862310215
2005-09-21,DB1.DE,Deutsche Boerse,7726865563.480198,0.7626027863539688,0.30245984979835083,0.19511412819246376,0.1800326838716352,,-0.08788564327561743,733764.8166666667,30850756.897768848,,18.89111187586461
2005-09-22,SAP.DE,SAP,28936150701.385086,0.09479377407403522,0.15447893945565427,-0.01716319152082524,0.15745809055122592,,-0.17915260231730246,4860432.8,120763957.49758452,,10.369468343978582
2005-09-30,TTE.PA,TotalEnergies,40807272531.96677,0.3706987518101763,0.2663183102360651,0.12259044569181943,0.1652901303282027,,-0.0675672197122883,10013293.8,189337995.94168282,,-4.635820442352589
2005-10-03,UCG.MI,UniCredit,109302020245.23196,0.17787760381271966,0.0760791239197307,0.09587437311178326,0.506505145685562,,-0.21485056403604208,1704606.1666666667,122194922.98789725,,24.49628636447716
2005-10-05,VOW3.DE,Volkswagen,8841520075.232517,0.40559191962282104,0.4895541363398799,0.228306324614159,0.2562370690443907,,-0.12063079946849098,413536.1666666667,7172213.466347694,,-14.337871854012473
2005-10-14,MUV2.DE,Munich Re,5441827734.385284,0.22382136119033036,0.16769290160223882,0.06268765476378801,0.1443693613448527,,-0.09424196200251655,1961219.8,81218413.45813142,,12.555575472933844
2005-10-24,BMW.DE,BMW,10697903258.400488,0.18096510147060463,0.14667052659336632,-0.041806084673743915,0.19061026156276767,,-0.09439684915385171,3038979.8666666667,53334158.1017774,,-2.7471331387586395
2005-10-31,INGA.AS,ING Groep,25538762831.088467,0.24012630438808769,0.13430664070676857,-0.010333506049042707,0.17398941451258726,,-0.12061742275796627,11070100.433333334,97253374.91985172,,21.164231667433974
2005-11-24,STMMI.MI,STMicroelectronics,7092656267.813516,-0.07688649358599353,0.15348811980936716,0.11711719538994325,0.27527184396610377,,-0.2852441531446033,12762935.95,101725252.51294264,,-2.620940892485857
2005-12-07,AIR.PA,Airbus,19763692044.787903,0.4039022076935366,0.40386251071217383,0.1582861214486302,0.2164724031364108,,-0.10659061478132315,1726511.1833333333,43226651.75075264,,-2.5068799253058494
2005-12-08,WKL.AS,Wolters Kluwer,2220414003.6277866,0.1250353848771264,0.12689051423219477,0.09380964551280968,0.15112274453573238,,-0.09757737045387538,1246285.7,12172521.40969572,,14.819133127497253
2005-12-15,DG.PA,Vinci,9356699407.535477,0.3110589134589703,0.11420855132999752,0.00468903291681233,0.2626789099343432,,-0.14675757778661924,3164348.2,53068685.85648918,,8.424818898784059
2005-12-20,ADS.DE,Adidas,5653406167.97781,0.2279589143637668,0.1572041062654601,0.1408480013348854,0.18290347499497503,,-0.13758289501527665,8398808.0,265931762.97073364,,-0.8858260720277289
2005-12-23,ALV.DE,Allianz,20280355451.806366,0.27610070810692644,0.3474019035584208,0.15484687136859954,0.15207508580152623,,-0.1073798646393962,3556806.2666666666,187091287.68908283,,6.109645532357066
2005-12-26,BN.PA,Danone,15305385131.512817,0.2424522246833054,0.23071622242529055,-0.01920980629386526,0.15767057552011465,,-0.11974083422011828,2203864.1166666667,52378608.36740306,,10.464469496379913
2005-12-26,SGO.PA,Saint-Gobain,14163553022.692144,0.10771555500812346,0.09517609231035529,0.05483473386666904,0.1217068327149662,,-0.1250973256515151,1913255.95,54537366.54757395,,14.78173289480489
2005-12-27,UCG.MI,UniCredit,135497450030.65802,0.3330720101760605,0.3194133422443992,0.24626894975923097,0.7233146548748678,,-0.21485056403604208,2637175.6333333333,234353311.22441915,,1.881951772995083
2006-01-03,ENEL.MI,Enel,17640458602.328884,0.0019427197354349168,-0.031009517702874523,-0.014326612378851245,0.13832999182099598,,-0.11246172558857948,58388925.81666667,102243118.52989517,,4.491014152521711
2006-01-03,ENI.MI,ENI,20657330752.103962,0.36947242521531143,0.0764390020528074,0.07125242195643544,0.19075720192440446,,-0.13181104921120923,30681875.6,212437818.09855235,,-1.9624402618046988
2006-01-04,BBVA.MC,BBVA,30449369276.955853,0.17666427490408476,0.1893652857475039,0.06865450336712464,0.12246060009866927,,-0.09688843426248672,28328830.633333333,150417497.80194727,,13.497812934627994
2006-01-05,MBG.DE,Mercedes-Benz,12785697883.699831,0.2841072355398664,0.273094946957265,0.03496841896659397,0.19026670633533052,,-0.12880632744327447,6195820.65,82269795.74975081,,8.911579586358908
2006-01-13,MC.PA,LVMH,26017770391.453514,0.41264173416265915,0.13358476444036804,0.15734212226334,0.14482038133070516,,-0.07014522460714323,1023534.0,53623574.25533295,,2.595762233337462
2006-01-23,NDA-FI.HE,Nordea Bank,10123390279.14295,0.2359683054184969,0.10913726950092362,0.09937139961194963,0.15016247524814352,,-0.08264394610330084,1254998.75,3697815.596345365,,20.59494971391498
2006-01-31,UCG.MI,UniCredit,136192855019.27751,0.3959105147197197,0.3062812036749625,0.1797186799394075,0.8838588072466759,,-0.21485056403604208,2810980.5,251080551.91210556,,3.4893790977377215
2006-02-23,SAF.PA,Safran,6225495975.812893,0.28675664055749817,0.25511415056843756,0.14678362131824096,0.2598049775463817,,-0.16178026456173777,815735.05,12177612.929218007,,-11.890622410731776
2006-02-28,EL.PA,EssilorLuxottica,11872234480.015245,0.35983187413345696,0.09049764211766553,0.012604724560817626,0.12772672860358883,,-0.06555089755766919,1382600.65,35449265.377487466,,10.944889686160565
2006-03-09,SAN.PA,Sanofi,40444341969.54492,0.2010075292248834,0.11212005104803957,0.016690028135376345,0.19373022766773032,,-0.10913720811964189,4167248.5833333335,138377057.7214012,,0.40507926967405794
2006-03-28,BBVA.MC,BBVA,33623716367.94247,0.3970560505140843,0.1566038199063644,0.12841437833137226,0.1695601717445106,,-0.057571581364395996,36177127.45,212114913.49538353,,-7.579653369485751
2006-03-29,DTE.DE,Deutsche Telekom,25453709133.027718,-0.1022741457473394,-0.07931257891959631,-0.011355667723275897,0.1510956095473344,,-0.21675782684073797,29263873.666666668,149614713.329607,,-6.37395405821124
2006-04-04,SAN.PA,Sanofi,42602095941.19092,0.0731940299043985,0.11566982821604177,-0.017857213628989843,0.2556083302205998,,-0.10913720811964189,4781446.75,167242711.52000523,,0.6925744152412427
2006-04-12,MUV2.DE,Munich Re,6277341005.544983,0.35254101345726974,0.17938663424877221,0.02018939610876136,0.20434765304870325,,-0.10565367327241348,1960573.2166666666,93657428.58388747,,-5.966509544402932
2006-04-18,BN.PA,Danone,16838494112.519043,0.42004966610175254,0.17724534628151645,0.12988511544995607,0.1553773087575626,,-0.11974083422011828,2532496.5833333335,66218142.951489136,,2.1294492366776385
2006-05-02,BBVA.MC,BBVA,35321830137.92223,0.40721998245301694,0.19731283501273045,0.06756871235134243,0.14459156934587356,,-0.04745062993061011,34546886.0,212786227.67796993,,-3.6899579123308435
2006-05-22,DTE.DE,Deutsche Telekom,24023639610.159447,-0.09602660915506223,-0.08825485590146631,-0.03399236856333798,0.16286588181112635,,-0.21675782684073797,33003069.616666667,159251874.95355546,,-9.287422087499165
2006-05-23,IBE.MC,Iberdrola,16805173584.184576,0.27395172481590446,0.11028953265026287,-0.08432347786055527,0.17153484972541788,,-0.12662765301047807,22498137.2,56589168.36325044,,17.80344173320232
2006-05-24,DHL.DE,Deutsche Post,21596265604.698547,0.07929964388341793,0.08746051471532934,-0.07443948361168651,0.265475467383678,,-0.15577653763183352,5730233.5,107309991.2085638,,-6.589132798816255
2006-05-26,IBE.MC,Iberdrola,17255128164.840546,0.2666612967627535,0.1385032479254109,-0.08429783322807416,0.16044507861914978,,-0.12662765301047807,21352647.266666666,55145955.13665296,,14.006415425528518
2006-06-01,NDA-FI.HE,Nordea Bank,11357666143.453852,0.4019600862837063,0.13622362060263482,0.03763071542393548,0.2820430289855659,,-0.1417550309540112,1746393.3,5773074.094440437,,4.11395812656512
2006-06-08,AIR.PA,Airbus,15862909941.77742,0.3433378148428805,-0.2063487220906599,-0.16441779486974095,0.3950960420113492,,-0.2631262995427567,4418251.233333333,88786592.61776893,,-10.346158354598167
2006-06-08,SAN.PA,Sanofi,40127764647.041016,0.09359879700571261,0.02657932057041923,-0.007827481103346745,0.2685817302237386,,-0.10913720811964189,4653250.166666667,153305692.0029831,,-1.6901366049987376
2006-06-16,IFX.DE,Infineon,7862294301.469877,0.15079361679120007,0.05927857663698899,-0.008443743086977373,0.36549330985120565,,-0.17386940097631653,14001338.333333334,84718628.20437829,,17.883181853250598
2006-06-16,OR.PA,L'Oreal,26035308534.5011,0.1928044772583768,0.10806616144559533,-0.07226485577038888,0.21962614737174782,,-0.12728635246202324,1339893.3,65353399.97776108,,16.752403040365582
2006-07-12,DG.PA,Vinci,10631071750.064575,0.17330529573767084,0.09393035560224128,0.04015829095082846,0.3432720059109198,,-0.14675757778661924,3573574.066666667,68094373.13828227,,10.775096153307162
2006-07-17,BBVA.MC,BBVA,32050769083.350327,0.13415154879031643,0.07189515227420196,-0.05603149593108836,0.20508804938618144,,-0.15284103207964495,39933539.93333333,223186373.86862218,,22.18113880303063
2006-07-26,WKL.AS,Wolters Kluwer,2399086135.871105,0.17312191784414988,-0.004342775988070424,-0.1268765327662531,0.20261762526857474,,-0.1792575958589364,1612662.3,17018381.3771307,,15.917916381172127
2006-07-28,ENI.MI,ENI,21337317513.083252,0.011270109024971386,-0.005692414701287785,0.018459419006756184,0.19479939720501127,,-0.13181104921120923,34804249.06666667,248913133.46766308,,2.062277501533827
2006-08-07,ENI.MI,ENI,21097567465.18538,0.032312678943000384,0.017910899550070525,0.014954500897142786,0.1926208782056411,,-0.13181104921120923,34298174.8,242537623.58631915,,2.056960222167481
2006-08-09,ENEL.MI,Enel,19489616153.63155,0.0928435156196099,0.07505147274552826,0.07583540920153475,0.13498460361630393,,-0.10958924646845658,52961071.61666667,102459865.24974355,,10.846007956586368
2006-08-15,SAN.MC,Banco Santander,53521023556.99539,0.14394476692469205,0.02734956695472901,0.06202045188259775,0.22116949916363865,,-0.14037420484367402,69520909.18333334,252314415.2022758,,15.27760944164367
2006-08-31,ENI.MI,ENI,21221887521.175003,0.0399170628600789,0.05735045721734289,0.04522245191257679,0.15508860871492333,,-0.13181104921120923,29522226.6,209994945.72431946,,5.234379189771854
2006-09-04,ITX.MC,Inditex,5671398720.857735,1.1671555594703036,0.19673007196033487,0.2235582462157082,0.2310240384243091,,-0.1443852287903884,11230672.666666666,20438423.118271828,,55.804514804581615
2006-09-13,CS.PA,AXA,18513501892.303856,0.5133648996760287,0.14806999926153708,0.20833328651914673,0.3342036281631641,,-0.142857167567767,9337005.5,81400044.50911474,,3.4482894416872245
2006-09-15,MBG.DE,Mercedes-Benz,11808151942.517445,-0.017309189162246996,-0.1157557979294308,0.03350054995420737,0.22191520784428484,,-0.23193188252891583,6947293.9,85195125.64438087,,16.334883690546455
2006-09-20,IFX.DE,Infineon,9306584725.891079,0.09774431146401197,0.1514793971758457,0.1069399273932563,0.27493752453442166,,-0.17487441550205451,10344494.633333333,74090014.9661255,,6.988687820311079
2006-10-05,UCG.MI,UniCredit,160532204114.92633,0.388552393635746,0.1570484689351619,0.1114809208409937,0.1530237092553799,,-0.20467301991497222,2264183.75,238382711.50616646,,1.9460924344811392
2006-10-11,OR.PA,L'Oreal,30052519369.98474,0.27575390992403026,0.10277265808650671,0.07898368142611245,0.17855337071517222,,-0.12728635246202324,1241624.9833333334,69904731.29374377,,-3.182688222823138
2006-10-16,IBE.MC,Iberdrola,23912198778.527,0.46360225150691714,0.34695312837182035,0.3079847842484891,0.36726517282849774,,-0.12662765301047807,33726658.4,120708144.50228958,,-4.428234467142056
2006-10-19,OR.PA,L'Oreal,29306456271.60559,0.34584846006196335,0.04079873923166644,-0.012886624276163494,0.18200805357662447,,-0.12728635246202324,1336074.5333333334,73354917.87153423,,-1.6318137395020527
2006-10-26,VOW3.DE,Volkswagen,12514041138.201725,0.43889355428966725,0.24170604911058202,0.26999516574851423,0.18275855802648114,,-0.2201849207498925,548398.75,13461913.835213184,,6.393121519098877
2006-11-01,INGA.AS,ING Groep,38311344915.59722,0.3316045783321724,0.066841788010225,0.10656458509931754,0.1558843109472327,,-0.15817875702091055,10452404.816666666,137751673.8553272,,-3.369822375163234
2006-11-13,VOW3.DE,Volkswagen,12633448148.161182,0.5389945543473449,0.39430681209056595,0.15881705692858228,0.18961431213525967,,-0.2201849207498925,923149.4666666667,22877401.664213818,,9.829887272658699
2006-11-20,TTE.PA,TotalEnergies,40707481113.62592,0.00994678553828332,0.07685440896141871,0.030945647514473817,0.14560874491121562,,-0.17597817642104618,10017628.083333334,188956737.79466218,,-3.598146368079902
2006-11-24,AI.PA,Air Liquide,14927841009.249878,0.21987070044781776,0.17513852865734436,0.054037848748386574,0.17027013424053852,,-0.1031554717264006,1999847.8833333333,51651649.77606455,,4.470046967772423
2006-12-12,ENI.MI,ENI,22705983352.458572,0.11228142122452667,0.17138721762875941,0.13097685755059185,0.11497606252540103,,-0.10610951106462863,33259797.066666666,253125346.1296997,,-8.740971449480217
2006-12-12,KER.PA,Kering,7311488211.957436,0.34481843007535273,0.15924241532031203,0.015246556732561034,0.1856171419203549,,-0.12602745769018375,622185.1666666666,37099057.983760834,,1.537092944922458
2006-12-12,TTE.PA,TotalEnergies,40112659552.10612,0.038806630807830755,0.1335431402051579,0.10230923200742947,0.14550800553589946,,-0.17597817642104618,9226991.783333333,171500282.58498085,,-9.935136941219547
2006-12-14,ADS.DE,Adidas,5404751039.086037,-0.06946879360934677,0.038232273665565364,0.08470251611770863,0.23342221490980405,,-0.1862588029878105,2281382.816666667,69058355.29166782,,-2.5855359447686355
2006-12-14,MUV2.DE,Munich Re,7232359401.497253,0.12723673734529317,0.2258280594409754,0.07199652750560159,0.15043037095663842,,-0.14790118778141959,1885635.2666666666,103781784.62609151,,-11.222174413643337
2006-12-15,ASML.AS,ASML,8368331124.551353,0.11653926174483176,0.21105497326693645,0.0868089968621053,0.23293408472281193,,-0.24883366253043726,3554993.05,76644434.53003597,,-7.209520616235543
2006-12-20,CS.PA,AXA,19790298129.16429,0.23007469447029139,0.24000018272734258,0.06896567944237542,0.2579571215519128,,-0.142857167567767,7663178.316666666,71415046.11340621,,3.22578796549875
2006-12-21,WKL.AS,Wolters Kluwer,2882096957.4062443,0.3119796408555191,0.19867181165546643,0.10341335393611528,0.13759786419661985,,-0.1792575958589364,1405643.3333333333,17820205.240246452,,4.2936205466108435
2006-12-28,TEF.MC,Telefonica,26717516690.552776,0.23049572010814612,0.25961989263193974,0.20525448709548644,0.14026116997476734,,-0.0975678438676304,69818676.86666666,330548797.054809,,1.1757591652671984
2007-01-02,DTE.DE,Deutsche Telekom,26793379534.127403,-0.0038908281371065057,0.09858036226527633,0.11797730827289477,0.16743297008750024,,-0.21562948637170054,25956392.666666668,139689333.7695732,,-11.127065659137847
2007-01-04,IBE.MC,Iberdrola,23262036949.420765,0.48549254970885447,0.27387442744266055,-0.07556105619649167,0.1760035699671943,,-0.15985341565731392,32868652.4,114438824.38788442,,12.08720240400243
2007-01-05,ALV.DE,Allianz,25163401677.036163,0.11067659860303314,0.297886540668173,0.1192594363266044,0.16524718576937927,,-0.19074009671707448,2866171.75,187063627.71315765,,0.5089105818331996
2007-01-16,SU.PA,Schneider Electric,14498141868.08117,0.09144260939548898,0.18696475130343004,-0.001108250381496978,0.25680982758497656,,-0.20699058566947504,2740081.5166666666,70620969.55323432,,10.57014260058935
2007-01-18,IFX.DE,Infineon,10607402891.135708,0.31939167088125364,0.30317292561846587,0.12588845533528303,0.19079500533560811,,-0.17487441550205451,9423469.9,76927209.81721811,,4.147872167302746
2007-01-18,ISP.MI,Intesa Sanpaolo,32106591424.167717,0.26454303645486377,0.3171576504226037,0.06542041550247801,0.16994607197496947,,-0.14382810636075594,61522031.46666667,113627825.99002203,,2.9824504785939787
2007-01-26,DTE.DE,Deutsche Telekom,27255004041.783157,0.12544974208079962,0.17985011240285176,0.04807695643306831,0.16567760863927697,,-0.21562948637170054,25379110.2,138935765.03363886,,-5.716308242744184
2007-02-01,SAN.MC,Banco Santander,64996764019.77539,0.26185911126362127,0.2454482756808647,0.08824397527912708,0.165155091181443,,-0.14037420484367402,75801888.51666667,334098072.81383795,,-5.018861367971727
2007-02-06,IBE.MC,Iberdrola,23959693541.7827,0.3497608316865286,0.21495717237688172,-0.04546304924660205,0.17792294026739972,,-0.15985341565731392,38930233.06666667,139608548.10283765,,9.823529693342659
2007-02-19,OR.PA,L'Oreal,31330365923.69336,0.001660151876480942,0.05460393599282343,0.043849609132916134,0.19578475088995023,,-0.12728635246202324,1255428.6333333333,73687316.20325114,,7.3506641654309535
2007-02-21,ENEL.MI,Enel,23653790998.062107,0.21002073556083722,0.20494878247260728,0.060272624318323365,0.14592622724900356,,-0.06232502220939329,52067935.916666664,122254498.16944726,,3.484108274614983
2007-03-06,DHL.DE,Deutsche Post,24662015264.6301,0.10168736200295747,0.1874055007474158,0.00942186178394433,0.21646977140499576,,-0.20352084733138343,5597736.55,119709935.62986927,,1.6546383118693608
2007-03-12,AIR.PA,Airbus,13795986004.006119,-0.23505353392828898,-0.044444129273848,-0.07488583958549788,0.27535616580144556,,-0.4555563381865202,3932169.7333333334,68722527.60945968,,0.7891427473220691
2007-03-15,DTE.DE,Deutsche Telekom,23831301406.777813,0.03387488615722822,0.059880437407226816,-0.11055261332661359,0.19513845338285615,,-0.21562948637170054,30319583.533333335,145131741.15031618,,17.453682848822318
2007-03-16,DG.PA,Vinci,14590915846.08696,0.3851104421613072,0.2903568693057088,0.08821012608237955,0.2353283920771641,,-0.13600274073978913,2806935.8666666667,73408513.81882603,,7.507257612516249
2007-04-13,ALV.DE,Allianz,25787684093.981987,0.17311041900218593,0.10790190164080271,0.027751273467159,0.23184551780846072,,-0.18956360874779365,3908963.4166666665,261451861.51887193,,9.910823576138972
2007-04-19,NDA-FI.HE,Nordea Bank,15334951194.912674,0.13978496060979695,0.16786069517662394,0.04915991709632239,0.1997538870008495,,-0.16926047588386284,2057405.3166666667,9182865.690529283,,-2.2764198631919474
2007-05-18,ADS.DE,Adidas,6525798642.851276,0.16286708183398657,0.24212956654843598,0.21631341288681627,0.2489258054482177,,-0.14713710498194954,3360021.6,122805582.55020447,,-9.388627396420436
2007-05-18,CAP.PA,Capgemini,6069949721.418747,0.4130382240452437,0.16519950392032667,0.05183479376439348,0.2537886036556949,,-0.18695935080581616,1460335.2333333334,53387913.948981225,,-17.975917491023242
2007-05-29,EL.PA,EssilorLuxottica,14935513995.023083,0.11712813920104082,0.10167732147645347,0.038760918429066926,0.08168119662744996,,-0.05803576365270924,1436284.6,46327481.844918065,,1.590921482016916
2007-06-07,SU.PA,Schneider Electric,17639374806.585922,0.4864450744110098,0.3351465714823567,0.17397483947802916,0.18284866881797132,,-0.14970371859053844,2519412.7,79002411.85149041,,-5.7747568086462415
2007-06-08,BAS.DE,BASF,16436242483.131912,0.5434349154401932,0.27231969545584755,0.14275268318317602,0.20641334479329987,,-0.06306092465108692,6924398.133333334,127516258.26203309,,9.98614607562942
2007-06-11,STMMI.MI,STMicroelectronics,6997733860.700905,0.18708605524767652,0.05690456928871601,0.0022747139484002865,0.19081229818082454,,-0.1068645527257599,8179163.366666666,64318451.153911985,,-11.578950559883916
2007-06-14,BAS.DE,BASF,16940979319.552002,0.5380272051046742,0.2957618068676213,0.22532116826563064,0.1924126248592278,,-0.06306092465108692,6587472.233333333,125036929.47284953,,3.8866424425615387
2007-06-28,CS.PA,AXA,21106663062.10606,0.271614909480975,0.06651566966552602,0.03318724001602047,0.25707192348268276,,-0.11764696003063368,9810886.783333333,97511602.63003469,,-3.1249889056004565
2007-07-03,STMMI.MI,STMicroelectronics,7140146113.452244,0.14913655928582759,0.04426277069669404,0.01706472676914239,0.18962266722788063,0.6115263053256298,-0.09842576984598495,7622955.5,61164546.12312889,,-18.982142016656102
2007-07-06,MUV2.DE,Munich Re,7933101698.289154,0.3118079340994657,0.08002104924522913,0.09304856017966356,0.1697597176429471,0.8990010503382682,-0.14589336590926893,2387514.45,144136002.57181436,,-0.7291499350492003
2007-07-16,TEF.MC,Telefonica,29088674385.951233,0.3518444033983199,0.053543911498382224,0.04416531307086702,0.1446522589143552,0.8982572747452812,-0.11730555438458334,73410401.75,378398502.01021516,,19.618042755433194
2007-07-18,OR.PA,L'Oreal,32186883810.802673,0.16284577289005608,0.11650574379451362,-0.04039297148030074,0.164372001066428,0.7361402114914649,-0.09118719850160528,1274667.7,76861907.01576729,,9.819297813542693
2007-07-24,MBG.DE,Mercedes-Benz,20415447255.904392,0.7451395127589908,0.3613225824623969,0.10878739174770402,0.25052168959110993,1.302135572503666,-0.10328435699094118,12179258.883333333,258224178.1540814,,12.41254221192749
2007-08-03,VOW3.DE,Volkswagen,21026018323.940094,0.9186077279857785,0.5486748429280075,0.21295367862206405,0.255585131202546,0.7939862303815264,-0.16154854205777136,466854.6,19255351.584713746,,51.41008789048409
2007-08-03,WKL.AS,Wolters Kluwer,2938003395.6272984,0.2868877010712554,-0.04580120851175895,-0.05910683203774536,0.16940598640758928,0.7279301983258798,-0.10773118877790566,1629088.9666666666,21053585.736859098,,0.6514795952892172
2007-08-06,SGO.PA,Saint-Gobain,23563695295.41646,0.5469014826408312,0.13379571345030739,0.03300420613737587,0.16045795147035313,0.8303339453003741,-0.09798928579796562,2146675.1666666665,101802538.71863556,,-9.021635573694065
2007-08-07,DTE.DE,Deutsche Telekom,26018989116.241703,0.29903639195765686,-0.012599235307048318,0.01185800162838535,0.19263426743940276,0.7836632661053379,-0.17423710943383597,32520706.366666667,169958075.2372063,,8.59371735296346
